source,title,description
oekotest.de,Gesundheitsgefahr: Darum sollten Sie rohes Hähnchenfleisch und Geflügel nicht waschen - ÖKO-TEST,"Hähnchen- oder Putenfleisch vor dem Kochen oder Braten gründlich waschen? Ein weit verbreiteter Irrtum, vor dem Mediziner mittlerweile warnen. Gefährliche Lebensmittelvergiftungen drohen, selbst wenn das Geflügel zuvor tiefgefroren war."
science.orf.at,Immunisierte auch gegen B.1.617 geschützt - ORF.at,"Viele Fragen zur Coronavirus-Variante B.1.617, die sich derzeit stark in Indien verbreitet, sind noch offen. Laut einer neuen Studie kann sie aber durch Antikörper im Blut von genesenen Covid-19-Patienten oder Geimpften neutralisiert werden – allerdings schwä…"
frankfurt-live.com,Sein Name ist Nanobody - Frankfurt-Live.com,"Am Naturwissenschaftlichen und Medizinischen Institut (NMI) in Reutlingen hat die Forschungsgruppe um Prof. Dr. Ulrich Rothbauer einen Nanobody entwickelt, mit dem"
frankfurt-live.com,Revolutioniert LEOPARD die Diagnostik? - Frankfurt-Live.com,Bin ich mit SARS-CoV-2 infiziert? Handelt es sich um das Ursprungsvirus oder eine gefährlichere Mutante? Diese und mehr Fragen mit einem einzigen effizienten
presseraum.at,COVID-19 verändert die menschlichen Gene und erklärt das Geheimnis hinter dem Coronavirus 'Long Haul' - presseraum.at,"LUBBOCK, Texas - Für einige Patienten mit COVID-19 ist die Erholung von ihrer Infektion nur der Beginn einer Heilung. Im vergangenen Jahr traten bei"
heute.at,Corona-Impfung könnte nicht nur vor Infektion schützen - Heute.at,"Die Spezialistin Carmen Scheibenbogen geht davon aus, dass eine Impfung gegen Covid auch vor Folgeerkrankungen wie Gedächtnisverlust schützt."
presseportal.ch,"Hohe Prävalenz eines Vitamin-D-Mangels bei Heuschnupfen, Asthma und Neurodermitis / Welche Erkenntnisse... - Presseportal.ch","Ingelheim (ots) - Wissenschaftlich sehr gut belegt ist, dass ein adäquater Vitamin-D-Spiegel Infektions- und Autoimmunerkrankungen entgegenwirkt und die Gesamtsterblichkeit..."
unternehmen-heute.de,Blutdruck - Mittel gegen den Bluthochdruck - UNTERNEHMEN-HEUTE.de,"Wenn der Blutdruck runter muss, gibt es verschiedene Möglichkeiten. Alle Medikamente wirken unterschiedlich und werden auch deshalb gerne kombiniert...."
heilpraxisnet.de,Hörverlust mit der Hilfe von Licht bekämpfen - Heilpraxisnet.de,"Durchbruch bei der Bekämpfung von Hörverlust? Mit der Hilfe von Lichtimplantaten könnte Menschen, die unter Taubheit oder einem hochgradigem Hörverlust leiden, das Hören ermöglicht werden. Durch neue Forschung konnten wichtige Parameter für das Design und die…"
praxisvita.de,Coronavirus-Symptome: Der Unterschied zur Grippe und Erkältung - Praxisvita,"Welche Unterschiede gibt es zwischen Corona, einer Erkältung und der Grippe? Eine Tabelle mit allen Symtpomen!"
futurezone.at,Sputnik V: Verwirrung um Fehler beim Vektorimpfstoff,Laut der brasilianischen Gesundheitsbehörde wurde der Vektorvirus nicht deaktiviert. Adenoviren könnten sich im Körper ausbreiten.
scinexx | das wissensmagazin,Corona: Hepatitis-Mittel machen Remdesivir wirksamer,"Zehnfach potenter: Forscher haben einen Weg gefunden, um die Wirkung des Corona-Mittels Remdesivir um das Zehnfache zu verstärken. Ihre Tests enthüllten,"
heidelberg24.de,Alkohol nach Corona-Impfung: Expertin warnt - so lange solltest Du nichts trinken,"Wissenschaftler warnen: Für Menschen die eine Corona-Impfung erhalten haben, sollte Alkohol tabu sein. Eine Expertin rät zu einer drastischen Zeitspanne."
frankfurter rundschau,Corona-Impfung: Veränderte Menstruation - Berichte über heftige Blutungen und Krämpfe,"Es gibt Hinweise darauf, dass Corona-Impfstoffe auch den Menstruationszyklus beeinflussen können. Forscher:innen stehen vor einem Rätsel."
heilpraxisnet.de,COVID-19: Risikofaktoren für schweren Krankheitsverlauf bei Diabetes-Betroffenen,Neben Personen höheren Alters gelten Menschen mit bestimmten Vorerkrankungen wie Diabetes als Risikogruppe für schwere COVID-19-Krankheitsverläufe. Doch haben wirklich alle Diabetikerinnen und Diabetiker ein erhöhtes Risiko für eine schwere Corona-Erkrankung?
frankfurter rundschau,Vitamin-D-Mangel: Künstliche Zufuhr kann der Gesundheit schaden,"Für den Körper ist Vitamin D sehr wichtig. Es gibt Wege, einem Mangel vorzubeugen. Doch Vorsicht – eine Überversorgung kann schädlich für die Gesundheit sein."
